domain,open_page_rank,referring_domains,status,concentration_risk,concentrated_risk,ahrefs_domain_rating,wayback_snapshots,stale_snapshot,Has Full Words,Words Found,Comment,tier,composite_score,wayback_first_seen,wayback_last_seen
rhondahale.ie,,,not_found,,,0,,,,,,,,,
rhythmmakers.ie,,,not_found,,,0,,,,,,,,,
rialtochinese.ie,,,not_found,,,0,,,,,,,,,
rianireland.ie,,,not_found,,,0,,,,,,,,,
richardoconnelldesign.ie,,,not_found,,,0,,,Yes,design,,,,,
richplanning.ie,,,not_found,,,0,,,No,,,,,,
richyouali.ie,,,not_found,,,0,,,No,,,,,,
ricscouriers.ie,,,not_found,,,0,,,,,,,,,
rightway.ie,,,not_found,,,0,139,511,No,,,,,2021-12-22,2025-04-05
rik.ie,,,not_found,,,0,,,,,,,,,
rikvip.ie,,,not_found,,,0,,,No,,,,,,
ril.ie,,,not_found,,,0,,,,,,,,,
rileysnooker.ie,,,not_found,,,0,,,No,,,,,,
ringringclub.ie,,,not_found,,,0,,,,,,,,,
ringstone.ie,,,not_found,,,0,,,No,,,,,,
rinnsemicon.ie,,,not_found,,,0,,,,,,,,,
rinnsemiconductors.ie,,,not_found,,,0,,,,,,,,,
rippa.ie,,,not_found,,,0,,,No,,,,,,
rit.ie,,,not_found,,,0,,,,,,,,,
riteprice.ie,,,not_found,,,0,,,No,,,,,,
riversideholisticcentre.ie,,,not_found,,,0,,,,,,,,,
riversideretail.ie,,,not_found,,,0,,,,,,,,,
riverstownpizza.ie,,,not_found,,,0,,,,,,,,,
rjspavingandlandscaping.ie,,,not_found,,,0,,,Yes,"landscaping, paving",,,,,
rksmedtech.ie,,,not_found,,,0,,,,,,,,,
rmd.ie,,,not_found,,,0,,,,,,,,,
rnlelectrical.ie,,,not_found,,,0,,,,,,,,,
roadreport.ie,,,not_found,,,0,,,,,,,,,
robcrowecoaching.ie,,,not_found,,,0,,,,,,,,,
robert-angel.ie,,,not_found,,,0,,,Yes,angel,,,,,
robertangel.ie,,,not_found,,,0,,,Yes,angel,,,,,
robertday.ie,,,not_found,,,0,,,No,,,,,,
robertmohr.ie,,,not_found,,,0,,,No,,,,,,
robinhoodaccounting.ie,,,not_found,,,0,,,Yes,accounting,,,,,
robotaxis.ie,,,not_found,,,0,,,,,,,,,
roboterchirurg.ie,,,not_found,,,0,,,,,,,,,
roboticurology.ie,,,not_found,,,0,,,No,,,,,,
robsbbq.ie,,,not_found,,,0,,,,,,,,,
rochester-ginger.ie,,,not_found,,,0,,,No,,,,,,
rock-shield.ie,,,not_found,,,0,,,No,,,,,,
rockbottomskinclub.ie,,,not_found,,,0,,,No,,,,,,
rockcaptive.ie,,,not_found,,,0,,,No,,,,,,
rockenviromental.ie,,,not_found,,,0,,,,,,,,,
rockfieldhomes.ie,,,not_found,,,0,,,,,,,,,
rodscon.ie,,,not_found,,,0,,,No,,,,,,
rodsfromgod.ie,,,not_found,,,0,,,,,,,,,
roguepicks.ie,,,not_found,,,0,,,No,,,,,,
roidteam.ie,,,not_found,,,0,,,,,,,,,
roisinhannigan.ie,,,not_found,,,0,,,,,,,,,
roisinnicheallaigh.ie,,,not_found,,,0,,,,,,,,,
rollingplates.ie,,,not_found,,,0,,,,,,,,,
rollingslow.ie,,,not_found,,,0,,,,,,,,,
ronanconboy.ie,,,not_found,,,0,,,,,,,,,
rons.ie,,,not_found,,,0,,,No,,,,,,
ronspotparking.ie,,,not_found,,,0,,,,,,,,,
roof-flexroofingandguttering.ie,,,not_found,,,0,,,,,,,,,
roofingsupplies.ie,,,not_found,,,0,,,Yes,roofing,,,,,
roofpowerwashingservices.ie,,,not_found,,,0,,,Yes,"services, roof",,,,,
roofsteelsheets.ie,,,not_found,,,0,,,,,,,,,
roomswap.ie,,,not_found,,,0,,,,,,,,,
rootandrise.ie,,,not_found,,,0,,,,,,,,,
rootrests.ie,,,not_found,,,0,,,No,,,,,,
rootrise.ie,,,not_found,,,0,,,No,,,,,,
rorymurphy.ie,,,not_found,,,0,,,,,,,,,
rosaflahfit.ie,,,not_found,,,0,,,No,,,,,,
rose-land.ie,,,not_found,,,0,,,,,,,,,
rosenbergstudios.ie,,,not_found,,,0,,,Yes,studio,,,,,
rosentistudios.ie,,,not_found,,,0,,,Yes,studio,,,,,
rosequartz.ie,,,not_found,,,0,0,,,,,,,,
roseveltraining.ie,,,not_found,,,0,,,Yes,training,,,,,
rosie.ie,,,not_found,,,0,,,No,,,,,,
roslynbettystown.ie,,,not_found,,,0,,,,,,,,,
rosscare.ie,,,not_found,,,0,,,Yes,care,,,,,
rotisser.ie,,,not_found,,,0,,,No,,,,,,
rotterdam.ie,,,not_found,,,0,,,No,,,,,,
roundel.ie,,,not_found,,,0,,,,,,,,,
roundstoneapartments.ie,,,not_found,,,0,,,,,,,,,
route14.ie,,,not_found,,,0,,,,,,,,,
rowanmcswiney.ie,,,not_found,,,0,,,,,,,,,
royalrestaurantsandyford.ie,,,not_found,,,0,,,,,,,,,
royalroofingandhomemaintenance.ie,,,not_found,,,0,,,,,,,,,
royalsandyford.ie,,,not_found,,,0,,,,,,,,,
royalsushi-ramen.ie,,,not_found,,,0,,,,,,,,,
royalthaitakeaway.ie,,,not_found,,,0,,,,,,,,,
royaluisneachvizslas.ie,,,not_found,,,0,,,,,,,,,
royspins.ie,,,not_found,,,0,,,,,,,,,
rpcagney.ie,,,not_found,,,0,,,,,,,,,
rprooferskerry.ie,,,not_found,,,0,,,,,,,,,
rprooferslimerick.ie,,,not_found,,,0,,,,,,,,,
rptraining.ie,,,not_found,,,0,,,,,,,,,
rsgx.ie,,,not_found,,,0,,,,,,,,,
rsgxgroup.ie,,,not_found,,,0,,,,,,,,,
rsucgt.ie,,,not_found,,,0,,,,,,,,,
rsworks.ie,,,not_found,,,0,,,,,,,,,
rtgf.ie,,,not_found,,,0,,,,,,,,,
rucking.ie,,,not_found,,,0,,,No,,,,,,
rugbyxv.ie,,,not_found,,,0,,,No,,,,,,
ruhe.ie,,,not_found,,,0,,,No,,,,,,
ruhesleep.ie,,,not_found,,,0,,,No,,,,,,
rume.ie,,,not_found,,,0,,,,,,,,,
runathy.ie,,,not_found,,,0,,,,,,,,,
runnercare.ie,,,not_found,,,0,,,Yes,care,,,,,
runonwords.ie,,,not_found,,,0,,,No,,,,,,
ruralrelics.ie,,,not_found,,,0,,,No,,,,,,
rushbrookpress.ie,,,not_found,,,0,,,No,,,,,,
rushhs.ie,,,not_found,,,0,,,,,,,,,
rutwell.ie,,,not_found,,,0,,,No,,,,,,
ryanamplification.ie,,,not_found,,,0,,,No,,,,,,
ryancrowley.ie,,,not_found,,,0,,,,,,,,,
ryanforanlennon.ie,,,not_found,,,0,,,No,,,,,,
ryans-garage.ie,,,not_found,,,0,,,,,,,,,
s-architecture.ie,,,not_found,,,0,,,,,,,,,
s00222134.ie,,,not_found,,,0,,,No,,,,,,
sabziwala.ie,,,not_found,,,0,,,No,,,,,,
sacredpathways.ie,,,not_found,,,0,,,,,,,,,
safar.ie,,,not_found,,,0,,,,,,,,,
safaris.ie,,,not_found,,,0,,,,,,,,,
safeaware.ie,,,not_found,,,0,,,Yes,aware,,,,,
safebia.ie,,,not_found,,,0,,,No,,,,,,
safebrands.ie,,,not_found,,,0,,,,,,,,,
safebuild.ie,,,not_found,,,0,,,Yes,build,,,,,
safebuildsolutions.ie,,,not_found,,,0,,,Yes,"solutions, build",,,,,
safeeventsglobal.ie,,,not_found,,,0,,,Yes,events,,,,,
safegear.ie,,,not_found,,,0,,,,,,,,,
safeguardacademy.ie,,,not_found,,,0,,,,,,,,,
safeseal.ie,,,not_found,,,0,,,No,,,,,,
safesecurestorage.ie,,,not_found,,,0,,,No,,,,,,
safeserve.ie,,,not_found,,,0,,,No,,,,,,
safesigns.ie,,,not_found,,,0,,,,,,,,,
safetline.ie,,,not_found,,,0,,,,,,,,,
safety-boots.ie,,,not_found,,,0,,,,,,,,,
safetycertificationcourses.ie,,,not_found,,,0,,,,,,,,,
safetymentor.ie,,,not_found,,,0,,,,,,,,,
safetyres.ie,,,not_found,,,0,,,No,,,,,,
safetytrainingexperts.ie,,,not_found,,,0,,,,,,,,,
safetytrainingnow.ie,,,not_found,,,0,,,,,,,,,
sagerx.ie,,,not_found,,,0,,,,,,,,,
sagetherapeutics.ie,,,not_found,,,0,,,,,,,,,
saglobalhealthcare.ie,,,not_found,,,0,,,,,,,,,
saicos.ie,,,not_found,,,0,,,,,,,,,
salesandmarketingacademy.ie,,,not_found,,,0,,,Yes,"marketing, sales",,,,,
salesandmarketingjobs.ie,,,not_found,,,0,,,Yes,"marketing, sales",,,,,
salesandmarketingmentorship.ie,,,not_found,,,0,,,Yes,"marketing, sales",,,,,
salesbot.ie,,,not_found,,,0,,,Yes,sales,,,,,
salesreps.ie,,,not_found,,,0,,,,,,,,,
sallinschiropractic.ie,,,not_found,,,0,,,Yes,chiropractic,,,,,
salsabay.ie,,,not_found,,,0,,,,,,,,,
saltboy.ie,,,not_found,,,0,,,No,,,,,,
saltwatertheatre.ie,,,not_found,,,0,,,Yes,theatre,,,,,
saltybones.ie,,,not_found,,,0,,,No,,,,,,
samedayvape.ie,,,not_found,,,0,,,No,,,,,,
samsroofingplasteringandconstructionltd.ie,,,not_found,,,0,,,,,,,,,
samuithai.ie,,,not_found,,,0,,,No,,,,,,
sanctuaryadvisory.ie,,,not_found,,,0,,,,,,,,,
sanctumsage.ie,,,not_found,,,0,,,,,,,,,
sandeepspaceireland.ie,,,not_found,,,0,,,,,,,,,
sandfordaedevelopment.ie,,,not_found,,,0,,,No,,,,,,
sandfordlegal.ie,,,not_found,,,0,,,,,,,,,
saorcollective.ie,,,not_found,,,0,,,No,,,,,,
sapphires.ie,,,not_found,,,0,0,,,,,,,,
sarahgreenhamtaylor.ie,,,not_found,,,0,,,,,,,,,
sarahtynandesign.ie,,,not_found,,,0,,,Yes,design,,,,,
saraleelawadee.ie,,,not_found,,,0,,,,,,,,,
saravanaabhavan.ie,,,not_found,,,0,,,,,,,,,
sashwindowconservation.ie,,,not_found,,,0,,,No,,,,,,
sastabrand.ie,,,not_found,,,0,,,,,,,,,
sastabrands.ie,,,not_found,,,0,,,,,,,,,
sastaexpress.ie,,,not_found,,,0,,,,,,,,,
sastafood.ie,,,not_found,,,0,,,,,,,,,
sastaireland.ie,,,not_found,,,0,,,,,,,,,
sastamarket.ie,,,not_found,,,0,,,,,,,,,
sastamarketplace.ie,,,not_found,,,0,,,,,,,,,
saunaonwheels.ie,,,not_found,,,0,,,,,,,,,
saunarental.ie,,,not_found,,,0,,,Yes,rental,,,,,
saunaworld.ie,,,not_found,,,0,,,,,,,,,
sauveshoes.ie,,,not_found,,,0,,,No,,,,,,
savaglobal.ie,,,not_found,,,0,,,,,,,,,
savingglobal.ie,,,not_found,,,0,,,No,,,,,,
savingscertificates.ie,,,not_found,,,0,,,No,,,,,,
say-fwc.ie,,,not_found,,,0,,,No,,,,,,
sbcbathrooms.ie,,,not_found,,,0,,,,,,,,,
sburns.ie,,,not_found,,,0,,,No,,,,,,
scan2view.ie,,,not_found,,,0,,,,,,,,,
scealta.ie,,,not_found,,,0,,,,,,,,,
schoolbook.ie,,,not_found,,,0,,,,,,,,,
schoolbooksdiscount.ie,,,not_found,,,0,,,,,,,,,
schoolbooksdiscountcode.ie,,,not_found,,,0,,,,,,,,,
schoolbooksirish.ie,,,not_found,,,0,,,,,,,,,
schoolbookslowcost.ie,,,not_found,,,0,,,,,,,,,
schoolbooksshop.ie,,,not_found,,,0,,,,,,,,,
schooldogs.ie,,,not_found,,,0,,,Yes,school,,,,,
schooldogsireland.ie,,,not_found,,,0,,,Yes,"ireland, school",,,,,
schoolsurvey.ie,,,not_found,,,0,,,Yes,school,,,,,
schooltherapydogs.ie,,,not_found,,,0,,,Yes,"therapy, school",,,,,
sciens.ie,,,not_found,,,0,,,No,,,,,,
scileanna.ie,,,not_found,,,0,,,No,,,,,,
scoopdog.ie,,,not_found,,,0,,,No,,,,,,
scooterclaims.ie,,,not_found,,,0,,,,,,,,,
scotch-shrunk.ie,,,not_found,,,0,,,,,,,,,
scotchshrunk.ie,,,not_found,,,0,,,,,,,,,
scotlandgolftours.ie,,,not_found,,,0,,,Yes,tour,,,,,
scotti.ie,,,not_found,,,0,,,,,,,,,
scoutout.ie,,,not_found,,,0,,,No,,,,,,
scraped.ie,,,not_found,,,0,,,No,,,,,,
scraper.ie,,,not_found,,,0,,,No,,,,,,
scrapper.ie,,,not_found,,,0,,,No,,,,,,
scribbl.ie,,,not_found,,,0,,,,,,,,,
scru.ie,,,not_found,,,0,,,No,,,,,,
scrufftobuff.ie,,,not_found,,,0,,,No,,,,,,
scullyinc.ie,,,not_found,,,0,,,,,,,,,
seabreezelodge.ie,,,not_found,,,0,,,No,,,,,,
seaduckanalytics.ie,,,not_found,,,0,,,Yes,analytics,,,,,
seafieldholidayhome.ie,,,not_found,,,0,,,,,,,,,
seamus.ie,,,not_found,,,0,,,,,,,,,
seamusennis.ie,,,not_found,,,0,,,,,,,,,
seancollard.ie,,,not_found,,,0,,,No,,,,,,
seanmccarthymemorialfestival.ie,,,not_found,,,0,,,,,,,,,
seanseosamhkennedy.ie,,,not_found,,,0,,,,,,,,,
seantullyelectrical.ie,,,not_found,,,0,,,Yes,electrical,,,,,
seapointadvisory.ie,,,not_found,,,0,,,,,,,,,
seapointresearch.ie,,,not_found,,,0,,,,,,,,,
searchengineoptimisation.ie,,,not_found,,,0,,,,,,,,,
searchnow.ie,,,not_found,,,0,,,,,,,,,
searelief.ie,,,not_found,,,0,,,No,,,,,,
searsha.ie,,,not_found,,,0,,,,,,,,,
seasonalworkersnetwork.ie,,,not_found,,,0,,,Yes,work,,,,,
seaswimming.ie,,,not_found,,,0,,,,,,,,,
seatpin.ie,,,not_found,,,0,,,,,,,,,
secoru.ie,,,not_found,,,0,,,,,,,,,
sector3.ie,,,not_found,,,0,,,No,,,,,,
sectorthree.ie,,,not_found,,,0,,,No,,,,,,
secularceremonies.ie,,,not_found,,,0,,,,,,,,,
secularwedding.ie,,,not_found,,,0,,,,,,,,,
securedriveway.ie,,,not_found,,,0,,,,,,,,,
securevision.ie,,,not_found,,,0,,,,,,,,,
securevisionireland.ie,,,not_found,,,0,,,,,,,,,
securitybollards.ie,,,not_found,,,0,,,,,,,,,
securitypro.ie,,,not_found,,,0,,,No,security,,,,,
securityteam.ie,,,not_found,,,0,,,No,security,,,,,
seekerscientific.ie,,,not_found,,,0,,,,,,,,,
segcards.ie,,,not_found,,,0,,,No,,,,,,
segeantslotcottages.ie,,,not_found,,,0,,,No,,,,,,
selectcakes.ie,,,not_found,,,0,,,No,,,,,,
selfbuildpro.ie,,,not_found,,,0,,,Yes,build,,,,,
semcd.ie,,,not_found,,,0,,,No,,,,,,
senatormarkduffy.ie,,,not_found,,,0,,,No,,,,,,
sendaletter.ie,,,not_found,,,0,,,,,,,,,
sendme.ie,,,not_found,,,0,,,No,,,,,,
seniorcyclehistory.ie,,,not_found,,,0,,,,,,,,,
sensorysupporthire.ie,,,not_found,,,0,,,No,,,,,,
sensorysupportshire.ie,,,not_found,,,0,,,No,,,,,,
sentinelmind.ie,,,not_found,,,0,,,,,,,,,
sentinelplus.ie,,,not_found,,,0,,,,,,,,,
seoconsulting.ie,,,not_found,,,0,,,Yes,consulting,,,,,
seoltamusic.ie,,,not_found,,,0,,,,,,,,,
seoulista.ie,,,not_found,,,0,,,No,,,,,,
seoulistabeauty.ie,,,not_found,,,0,,,Yes,beauty,,,,,
sepmmaintenance.ie,,,not_found,,,0,,,Yes,maintenance,,,,,
serenesportsphotography.ie,,,not_found,,,0,,,Yes,"photography, sports",,,,,
sereynoldsfarm.ie,,,not_found,,,0,,,,,,,,,
serotoninsauna.ie,,,not_found,,,0,,,,,,,,,
serveehome.ie,,,not_found,,,0,,,,,,,,,
server-scrappage.ie,,,not_found,,,0,,,No,,,,,,
serverscrappage.ie,,,not_found,,,0,,,No,,,,,,
servicetrust.ie,,,not_found,,,0,,,Yes,service,,,,,
servicetrustireland.ie,,,not_found,,,0,,,Yes,"service, ireland",,,,,
setantacollege.ie,,,not_found,,,0,,,No,,,,,,
setdinners.ie,,,not_found,,,0,,,,,,,,,
severino.ie,,,not_found,,,0,,,No,,,,,,
sexoffencesolicitors.ie,,,not_found,,,0,,,,,,,,,
sexstories.ie,,,not_found,,,0,,,No,,,,,,
sfrstaffing.ie,,,not_found,,,0,,,Yes,staffing,,,,,
shakersdoors.ie,,,not_found,,,0,,,,,,,,,
shamaste.ie,,,not_found,,,0,,,No,,,,,,
shamrockfishingtackle.ie,,,not_found,,,0,,,No,,,,,,
shamrockgrinds.ie,,,not_found,,,0,,,No,,,,,,
shamrocksheld.ie,,,not_found,,,0,,,No,,,,,,
shamrockstories.ie,,,not_found,,,0,,,No,,,,,,
shamrocktranslations.ie,,,not_found,,,0,,,No,,,,,,
shanefurlong.ie,,,not_found,,,0,,,,,,,,,
shanleylaw.ie,,,not_found,,,0,,,,,,,,,
shannonelectrical.ie,,,not_found,,,0,,,,,,,,,
sharecare.ie,,,not_found,,,0,,,,,,,,,
sharegreen.ie,,,not_found,,,0,,,Yes,green,,,,,
sharemytools.ie,,,not_found,,,0,,,No,,,,,,
sharonheadd.ie,,,not_found,,,0,,,,,,,,,
sharonkearns.ie,,,not_found,,,0,,,No,,,,,,
sheds2go.ie,,,not_found,,,0,,,,,,,,,
sheeptravels.ie,,,not_found,,,0,,,Yes,travel,,,,,
sheetshack.ie,,,not_found,,,0,,,No,,,,,,
shelves.ie,,,not_found,,,0,,,No,,,,,,
shiatsuwithsheila.ie,,,not_found,,,0,,,,,,,,,
shiftit.ie,,,not_found,,,0,,,No,,,,,,
shimla.ie,,,not_found,,,0,,,No,,,,,,
shinesalessystem.ie,,,not_found,,,0,,,Yes,sales,,,,,
shipitai.ie,,,not_found,,,0,,,,,,,,,
shippingquotes.ie,,,not_found,,,0,,,,,,,,,
shitlineclothing.ie,,,not_found,,,0,,,No,,,,,,
shoepassion.ie,,,not_found,,,0,,,No,,,,,,
shop24.ie,,,not_found,,,0,,,,,,,,,
shopexpress.ie,,,not_found,,,0,,,,,,,,,
shopspectrum.ie,,,not_found,,,0,,,No,,,,,,
shortstayskildare.ie,,,not_found,,,0,,,No,,,,,,
shortstory.ie,,,not_found,,,0,,,No,,,,,,
shorttermloans.ie,,,not_found,,,0,,,,,,,,,
showerking.ie,,,not_found,,,0,,,No,,,,,,
showmelimerick.ie,,,not_found,,,0,,,Yes,limerick,,,,,
showmewicklowtours.ie,,,not_found,,,0,,,Yes,"wicklow, tour",,,,,
shredfast.ie,,,not_found,,,0,,,No,,,,,,
shroomshop.ie,,,not_found,,,0,,,Yes,room,,,,,
shroomsuppliments.ie,,,not_found,,,0,,,Yes,room,,,,,
shrt.ie,,,not_found,,,0,,,,,,,,,
shurtisgrand.ie,,,not_found,,,0,,,No,,,,,,
sickcert.ie,,,not_found,,,0,,,,,,,,,
sicknote.ie,,,not_found,,,0,,,,,,,,,
sidelineballoons.ie,,,not_found,,,0,,,No,,,,,,
sidelinecutspod.ie,,,not_found,,,0,,,,,,,,,
sigmainfo.ie,,,not_found,,,0,,,No,,,,,,
signature-events.ie,,,not_found,,,0,,,,,,,,,
signature-experiences.ie,,,not_found,,,0,,,,,,,,,
signature-inflatables.ie,,,not_found,,,0,,,,,,,,,
signaturescents.ie,,,not_found,,,0,,,,,,,,,
signaturesound.ie,,,not_found,,,0,,,No,,,,,,
signaturestep.ie,,,not_found,,,0,,,No,,,,,,
signcraftdublin.ie,,,not_found,,,0,,,Yes,dublin,,,,,
silderm.ie,,,not_found,,,0,,,No,,,,,,
silkandstone.ie,,,not_found,,,0,,,,,,,,,
silvacraft.ie,,,not_found,,,0,,,No,,,,,,
silverbrookclose.ie,,,not_found,,,0,,,,,,,,,
silveredgerecruitment.ie,,,not_found,,,0,,,Yes,recruitment,,,,,
silverlinecarwashdublin.ie,,,not_found,,,0,,,Yes,dublin,,,,,
silverlocustpress.ie,,,not_found,,,0,,,No,,,,,,
simon-lindsay.ie,,,not_found,,,0,,,No,,,,,,
simplepathmoney.ie,,,not_found,,,0,,,,,,,,,
simplesachet.ie,,,not_found,,,0,,,No,,,,,,
simplybookkeeping.ie,,,not_found,,,0,,,,,,,,,
simplymarketed.ie,,,not_found,,,0,,,,,,,,,
sinc.ie,,,not_found,,,0,,,No,,,,,,
sing-a-loco.ie,,,not_found,,,0,,,No,,,,,,
singlehearth.ie,,,not_found,,,0,,,,,,,,,
singlesracing.ie,,,not_found,,,0,,,,,,,,,
sinrg.ie,,,not_found,,,0,,,,,,,,,
sinwarsdaughter.ie,,,not_found,,,0,,,,,,,,,
siobhancasey.ie,,,not_found,,,0,,,,,,,,,
siobhanthelifecoach.ie,,,not_found,,,0,,,Yes,coach,,,,,
siolsios.ie,,,not_found,,,0,,,,,,,,,
sip-panels.ie,,,not_found,,,0,,,,,,,,,
sirs.ie,,,not_found,,,0,,,No,,,,,,
siscan.ie,,,not_found,,,0,,,,,,,,,
sisterfilms.ie,,,not_found,,,0,,,Yes,film,,,,,
sitemin.ie,,,not_found,,,0,,,,,,,,,
sitesorted.ie,,,not_found,,,0,,,,,,,,,
sitesure.ie,,,not_found,,,0,,,No,,,,,,
sithappens.ie,,,not_found,,,0,,,,,,,,,
sizzlebbq.ie,,,not_found,,,0,,,No,,,,,,
ska.ie,,,not_found,,,0,,,No,,,,,,
skalepath.ie,,,not_found,,,0,,,No,,,,,,
skelligrock.ie,,,not_found,,,0,,,No,,,,,,
skerriessauna.ie,,,not_found,,,0,,,No,,,,,,
skibbcon.ie,,,not_found,,,0,,,,,,,,,
skibid.ie,,,not_found,,,0,,,No,,,,,,
skillsndrills.ie,,,not_found,,,0,,,No,,,,,,
skillswap.ie,,,not_found,,,0,,,No,,,,,,
skin-laboratory.ie,,,not_found,,,0,,,,,,,,,
skincareandglow.ie,,,not_found,,,0,,,Yes,skincare,,,,,
skinlaboratory.ie,,,not_found,,,0,,,,,,,,,
skinsapiens.ie,,,not_found,,,0,,,No,,,,,,
skinstylus.ie,,,not_found,,,0,,,,,,,,,
skipflow.ie,,,not_found,,,0,,,,,,,,,
skiphireireland.ie,,,not_found,,,0,,,Yes,ireland,,,,,
skodadundalk.ie,,,not_found,,,0,,,No,,,,,,
skodalouth.ie,,,not_found,,,0,,,No,,,,,,
skylarks.ie,,,not_found,,,0,,,No,,,,,,
skylarkslivingltd.ie,,,not_found,,,0,,,No,,,,,,
skylightblinds.ie,,,not_found,,,0,,,,,,,,,
skyrgolf.ie,,,not_found,,,0,,,,,,,,,
skyscrapersustainable.ie,,,not_found,,,0,,,No,,,,,,
slaintemedia.ie,,,not_found,,,0,,,,,,,,,
slaintespuds.ie,,,not_found,,,0,,,No,,,,,,
slattedrubber.ie,,,not_found,,,0,,,,,,,,,
sleepytimeconsulting.ie,,,not_found,,,0,,,,,,,,,
slendermansion.ie,,,not_found,,,0,,,No,,,,,,
slesscarpetscork.ie,,,not_found,,,0,,,Yes,"carpet, cork",,,,,
sligocare.ie,,,not_found,,,0,,,Yes,"sligo, care",,,,,
sligohenstag.ie,,,not_found,,,0,,,,,,,,,
sligojazzproject.ie,,,not_found,,,0,,,Yes,sligo,,,,,
slotravecasinos.ie,,,not_found,,,0,,,No,,,,,,
slowcookers.ie,,,not_found,,,0,,,No,,,,,,
sm-k.ie,,,not_found,,,0,,,,,,,,,
smaequalaccess.ie,,,not_found,,,0,,,Yes,access,,,,,
smallbusinessbigdreams.ie,,,not_found,,,0,,,,,,,,,
smallcompanyrescue.ie,,,not_found,,,0,,,No,,,,,,
smart-infrastructure.ie,,,not_found,,,0,,,,,,,,,
smartbeans.ie,,,not_found,,,0,,,No,,,,,,
smartgeo.ie,,,not_found,,,0,,,,,,,,,
smartinfrastructure.ie,,,not_found,,,0,,,,,,,,,
smartlottoireland.ie,,,not_found,,,0,,,Yes,ireland,,,,,
smartnutrition.ie,,,not_found,,,0,,,,,,,,,
smartsecure.ie,,,not_found,,,0,,,,,,,,,
smartsnacks.ie,,,not_found,,,0,,,Yes,snacks,,,,,
smartspace.ie,,,not_found,,,0,,,Yes,arts,,,,,
smartsparky.ie,,,not_found,,,0,,,,,,,,,
smashersdundalk.ie,,,not_found,,,0,,,,,,,,,
smashinggrass.ie,,,not_found,,,0,,,No,,,,,,
smcbusinessfinance.ie,,,not_found,,,0,,,,,,,,,
smeexchange.ie,,,not_found,,,0,,,,,,,,,
smehelp.ie,,,not_found,,,0,,,No,,,,,,
smilemap.ie,,,not_found,,,0,,,,,,,,,
smilesmap.ie,,,not_found,,,0,,,,,,,,,
smlandscapingandpropertymaintenance.ie,,,not_found,,,0,,,,,,,,,
smokeandscript.ie,,,not_found,,,0,,,No,,,,,,
smootht.ie,,,not_found,,,0,,,No,,,,,,
smrtsnacks.ie,,,not_found,,,0,,,No,,,,,,
smyk.ie,,,not_found,,,0,,,No,,,,,,
snaglistsandsurveys.ie,,,not_found,,,0,,,No,snag lists (Construction),,,,,
snchilldalua.ie,,,not_found,,,0,,,No,,,,,,
sneakercare.ie,,,not_found,,,0,,,Yes,care,,,,,
sneakerz.ie,,,not_found,,,0,,,,,,,,,
sneakscare.ie,,,not_found,,,0,,,Yes,care,,,,,
sneemfestivalsandevents.ie,,,not_found,,,0,,,,,,,,,
snusflow.ie,,,not_found,,,0,,,No,,,,,,
sochtech.ie,,,not_found,,,0,,,,,,,,,
socialbrandassessment.ie,,,not_found,,,0,,,Yes,"assessment, social, brand",,,,,
socialcarecareers.ie,,,not_found,,,0,,,Yes,"social, care",,,,,
socialcarelearning.ie,,,not_found,,,0,,,Yes,"social, care",,,,,
socialdistancealarm.ie,,,not_found,,,0,,,Yes,social,,,,,
socialdistancingalarm.ie,,,not_found,,,0,,,Yes,social,,,,,
socialmediatalks.ie,,,not_found,,,0,,,,,,,,,
socialprint.ie,,,not_found,,,0,,,,,,,,,
socketcentre.ie,,,not_found,,,0,,,,,,,,,
sockets.ie,,,not_found,,,0,,,No,,,,,,
sofelle.ie,,,not_found,,,0,,,No,,,,,,
softmatrix.ie,,,not_found,,,0,,,No,,,,,,
softsound.ie,,,not_found,,,0,,,No,,,,,,
softtrader.ie,,,not_found,,,0,,,,,,,,,
softwareoutcomes.ie,,,not_found,,,0,,,Yes,software,,,,,
soilrestoration.ie,,,not_found,,,0,,,No,,,,,,
soiltechsystems.ie,,,not_found,,,0,,,,,,,,,
sol-pro.ie,,,not_found,,,0,,,,,,,,,
solar-installers.ie,,,not_found,,,0,,,,,,,,,
solarcareireland.ie,,,not_found,,,0,,,,,,,,,
solarenergyassist.ie,,,not_found,,,0,,,Yes,"Solar energy, assist",,,,,
solarfarm-maintenance.ie,,,not_found,,,0,,,Yes,maintenance,,,,,
solarpanelsdublin.ie,,,not_found,,,0,,,Yes,"dublin, solar panels",,,,,
solarpayback.ie,,,not_found,,,0,,,,,,,,,
solarpvassist.ie,,,not_found,,,0,,,Yes,"Solar pv, assist",,,,,
solarwash.ie,,,not_found,,,0,,,No,,,,,,
solasmindandbody.ie,,,not_found,,,0,,,,,,,,,
solasrua.ie,,,not_found,,,0,,,No,,,,,,
solassauna.ie,,,not_found,,,0,,,No,,,,,,
solehustle.ie,,,not_found,,,0,,,No,,,,,,
solenne.ie,,,not_found,,,0,,,,,,,,,
solicitor-cork.ie,,,not_found,,,0,,,Yes,"solicitor, cork",,,,,
solicitor-galway.ie,,,not_found,,,0,,,Yes,"solicitor, galway",,,,,
solicitor-kildare.ie,,,not_found,,,0,,,Yes,solicitor,,,,,
solicitorgalway.ie,,,not_found,,,0,,,Yes,"solicitor, galway",,,,,
solicitorkildare.ie,,,not_found,,,0,,,Yes,solicitor,,,,,
